Age,Handsome,Height,Body Fat%,Crazy on work,Attitude,Wage,Temper,Responsibility,Have a cat,Ma bao,Have a car,Have a house,Have a rich dad,Jai Jai,Label
28,3,184,28,1,1,114948,3,0,0,0,1,0,0,1,1
22,5,165,10,1,1,77251,4,0,0,1,1,1,0,0,0
30,1,177,24,1,0,83426,4,1,0,1,0,0,0,0,0
24,3,168,10,0,0,98888,3,0,1,1,0,1,1,1,0
25,2,168,35,1,0,136986,5,0,1,1,0,1,1,1,0
28,4,170,27,1,1,115056,2,0,0,1,1,0,1,1,0
28,2,170,28,0,0,63992,3,0,1,0,1,0,1,1,0
30,5,189,23,1,0,27902,2,0,1,0,1,0,1,0,0
22,2,181,11,1,0,90799,1,0,1,1,0,1,1,0,0
26,1,177,8,0,0,90935,2,1,0,1,0,0,0,0,0
29,0,171,30,1,1,51174,1,0,0,0,1,0,0,0,0
24,2,166,24,0,1,82595,1,1,1,0,0,0,1,1,1
22,0,170,17,0,0,47310,4,1,0,1,0,1,1,0,0
23,2,163,9,0,1,76642,1,1,0,1,1,1,0,1,0
30,5,181,21,1,0,26522,3,0,1,1,0,0,1,0,0
25,0,167,12,1,0,127404,3,0,1,0,0,0,1,0,0
26,2,177,33,0,0,63868,1,1,1,1,0,0,0,1,0
30,1,188,11,1,0,63010,3,0,0,1,1,0,1,1,0
27,3,190,19,1,0,137308,4,0,1,1,0,1,1,1,0
26,5,186,30,0,1,116843,0,0,0,1,0,1,1,0,0
25,1,188,19,0,0,54305,0,0,0,1,1,1,1,0,0
30,3,186,20,1,0,95460,3,1,0,0,1,1,0,0,0
23,3,180,21,0,0,31248,1,1,1,0,0,1,0,1,0
30,4,180,12,0,1,53041,1,0,0,1,1,1,1,0,0
23,1,163,23,0,0,87171,4,0,1,1,0,0,1,1,0
26,1,188,18,0,0,139463,1,1,1,1,1,1,0,0,0
29,0,175,26,1,0,141265,5,1,0,1,0,0,1,1,1
26,2,162,14,0,1,58330,3,1,0,0,0,0,0,1,1
27,1,185,20,1,0,106660,0,1,1,0,1,0,0,1,0
23,2,165,24,0,1,41573,2,1,1,1,1,0,1,0,0
28,4,182,28,0,0,138839,0,1,1,1,1,0,1,0,0
24,2,188,9,0,1,123682,2,0,0,1,0,0,1,1,0
28,3,190,20,1,1,43089,0,0,0,0,0,1,1,1,0
27,0,183,35,0,0,88734,4,1,1,1,0,0,1,0,0
24,3,176,10,1,1,91923,0,0,1,0,0,1,1,0,0
29,3,189,28,0,1,148955,5,1,0,0,0,0,1,0,1
24,2,189,31,0,0,55468,1,0,1,0,1,0,1,1,0
23,4,167,19,0,0,76901,2,1,1,1,1,1,1,0,0
23,0,173,17,1,1,88142,0,0,1,1,1,1,1,0,0
22,0,169,24,0,1,85528,3,1,1,1,0,0,0,0,0
24,3,180,31,1,1,102790,4,1,0,0,0,1,0,0,1
30,5,165,11,0,1,61280,1,1,0,1,0,0,0,1,0
25,1,165,32,0,1,118112,2,0,1,0,0,1,0,1,0
27,5,167,19,0,0,130887,0,0,0,0,0,1,1,0,0
29,0,186,23,1,1,50799,2,1,0,1,0,1,0,1,0
28,3,174,32,1,1,46307,1,1,0,0,0,1,1,0,0
24,2,164,22,1,1,72769,0,1,1,1,1,1,0,1,0
27,3,162,29,0,0,107612,2,1,1,1,1,0,1,0,0
27,0,183,30,1,0,48356,2,1,0,0,0,0,0,0,0
24,3,166,15,1,0,71752,3,1,1,0,0,0,1,1,0
26,5,183,16,0,1,76920,1,0,0,1,1,1,1,1,0
27,3,162,31,1,1,35217,0,1,0,0,0,1,0,1,0
27,5,163,32,1,1,58140,0,1,1,1,0,0,0,1,0
25,4,180,26,1,0,92101,2,0,0,0,0,0,1,0,0
29,1,171,25,1,1,115493,4,0,1,0,1,0,0,0,1
27,4,163,25,1,1,78204,4,1,0,0,0,1,1,1,1
25,0,169,11,1,0,92179,5,0,1,1,0,0,0,0,0
28,0,175,24,1,1,87525,0,1,1,1,0,0,0,1,0
30,4,173,13,0,0,37361,5,1,1,0,0,0,1,0,0
30,1,173,12,0,1,39522,2,1,1,1,1,0,1,0,0
22,1,185,31,0,0,112158,2,1,1,1,1,1,0,0,0
27,1,166,25,0,0,81666,5,0,1,1,0,0,1,1,0
30,4,164,13,0,1,89133,4,1,1,0,1,0,1,0,1
24,3,182,16,1,1,42969,3,1,1,0,1,1,1,0,1
29,3,179,25,1,1,122707,3,0,1,1,1,0,0,1,0
28,1,168,23,0,0,121147,2,1,0,0,0,0,1,0,0
29,3,167,19,0,0,49886,3,0,1,0,0,0,1,1,0
24,1,182,15,0,0,81884,0,0,0,0,1,1,1,1,0
26,3,170,21,1,1,97016,4,0,1,1,0,1,1,0,0
22,1,188,22,0,0,99115,0,1,1,0,1,1,0,1,0
25,1,168,32,0,1,136759,3,1,1,1,0,0,0,0,1
29,2,169,15,0,1,132867,4,1,1,1,1,1,0,0,1
23,1,162,12,0,1,29485,4,0,1,0,0,0,0,1,0
30,2,186,18,0,0,92447,4,0,0,0,0,0,1,0,0
26,3,182,33,1,0,109500,3,1,1,0,1,0,0,0,0
23,5,169,16,0,0,81156,1,0,1,0,0,1,0,0,0
29,1,175,26,0,1,104362,2,1,0,0,1,0,0,0,1
27,1,161,26,1,0,63228,2,0,0,0,0,0,1,1,0
27,4,190,21,0,1,125438,4,1,1,1,1,0,0,1,1
26,3,162,24,0,0,143879,2,1,1,0,1,1,0,0,1
27,3,179,10,0,0,69162,0,1,1,1,1,0,0,0,0
29,1,178,10,1,0,129918,5,1,0,1,1,0,1,1,0
27,2,165,30,0,1,92662,3,1,1,1,0,0,0,0,0
27,2,175,28,0,0,29222,2,1,1,1,1,1,0,0,0
30,4,174,31,1,1,35909,0,1,1,1,1,0,0,1,0
26,1,190,8,1,1,126034,3,0,1,0,1,0,0,1,1
29,0,161,32,1,1,76825,0,0,1,1,0,0,1,1,0
30,2,161,13,0,0,136666,1,1,0,0,0,1,0,1,1
23,2,160,22,1,1,85845,4,1,0,1,0,0,1,0,0
23,3,181,24,0,1,101836,1,0,0,1,0,0,1,1,0
25,2,172,32,1,0,116995,5,1,0,0,1,1,0,0,1
29,4,188,32,1,0,75756,4,1,1,1,1,0,1,0,0
23,1,170,29,1,1,142598,5,0,0,1,0,0,1,1,1
25,0,167,17,1,1,95140,0,1,1,0,0,0,0,0,1
30,0,190,27,0,1,100370,2,0,1,1,0,0,0,1,0
27,1,174,30,0,1,138191,1,0,1,1,0,0,1,1,0
22,5,186,21,0,1,46350,4,0,1,1,0,0,0,0,0
25,5,182,20,0,0,112126,5,1,0,0,0,1,1,1,1
29,1,188,27,0,0,58687,3,1,1,0,0,0,0,1,0
27,1,165,18,0,1,30121,2,1,0,1,1,1,0,0,0
24,3,160,29,1,0,53971,2,0,1,0,0,0,1,0,0
26,3,182,14,0,0,139587,0,1,1,0,1,0,1,1,1
27,5,164,18,0,0,143133,4,1,1,0,0,1,0,0,1
24,2,162,20,0,0,78550,0,0,1,1,0,1,0,1,0
27,4,178,10,1,0,84360,1,1,1,0,0,0,1,1,0
28,0,180,12,1,0,93925,3,0,1,0,0,0,0,0,0
28,5,183,35,1,1,80153,0,1,0,1,1,1,1,0,0
28,0,180,27,1,1,26334,0,0,0,0,0,1,1,1,0
22,5,175,13,0,0,70869,4,0,1,1,1,0,0,1,0
28,1,180,30,0,0,113731,5,1,1,1,0,0,1,1,0
26,0,173,11,1,1,115159,0,1,0,1,1,1,1,1,0
27,3,167,35,0,1,45251,4,1,1,1,1,1,1,0,0
28,1,172,32,1,0,65039,3,1,0,0,1,0,1,1,0
29,2,166,17,1,0,137963,3,1,0,0,1,0,1,0,1
29,0,186,34,1,1,37736,1,1,0,0,0,0,0,0,0
26,1,161,31,0,0,110120,2,1,1,1,1,0,0,1,0
30,0,171,30,0,0,129217,2,1,1,0,1,1,1,1,0
25,4,187,15,0,0,118804,4,1,0,1,1,1,0,1,0
25,4,167,29,0,1,77440,1,1,0,1,0,0,0,1,0
24,0,186,15,1,1,108424,1,0,0,0,0,1,0,0,0
27,1,174,19,1,0,104555,4,0,1,0,0,1,1,1,0
24,1,189,22,0,1,113534,3,0,1,1,0,0,1,1,0
26,1,182,18,1,1,79402,5,1,0,1,0,1,0,1,1
28,2,188,34,1,0,66873,0,0,0,1,1,1,0,0,0
26,1,189,27,1,1,84086,2,1,0,0,0,1,0,0,1
24,1,166,9,1,0,93100,0,1,0,0,1,0,1,1,0
26,2,163,18,1,1,87851,0,1,0,0,1,0,0,0,1
30,4,189,17,1,1,71408,4,0,1,1,1,0,0,1,0
22,3,188,35,0,1,92852,3,1,0,1,1,0,1,0,0
22,3,164,9,1,0,119069,4,1,1,1,1,0,0,0,0
23,0,161,33,1,1,76363,0,0,1,0,1,0,0,1,0
28,4,169,25,1,0,55117,0,0,0,1,1,0,0,1,0
23,4,183,17,0,0,100331,1,0,0,0,0,1,1,1,0
26,1,161,21,1,1,93536,1,1,1,1,1,0,0,1,0
28,3,169,16,1,1,38036,5,1,1,0,1,1,1,0,1
30,3,184,31,0,1,148382,1,1,0,1,0,0,0,0,1
25,1,179,12,1,1,93931,5,1,0,1,1,1,0,0,1
24,0,162,31,0,0,62342,0,0,0,0,1,1,1,1,0
26,2,163,19,0,0,77324,1,0,0,1,1,1,0,1,0
29,5,160,27,1,1,109528,2,0,1,1,0,1,1,1,0
25,1,170,11,1,0,86851,4,1,0,1,1,0,1,1,0
30,3,187,16,0,0,121332,0,1,0,1,1,1,1,0,0
25,5,180,10,1,0,136014,3,1,1,0,0,0,0,1,1
23,4,172,25,0,0,137148,4,0,1,1,0,0,0,0,0
22,3,187,25,1,1,84602,3,1,0,1,1,1,1,0,0
25,1,179,26,0,1,91237,0,0,0,1,0,1,0,0,0
24,5,190,30,1,0,82636,4,1,0,0,1,0,1,1,0
22,4,163,22,1,1,90607,1,0,1,1,0,1,0,0,0
23,2,171,24,0,0,141385,4,0,0,1,1,1,0,0,0
28,1,188,11,1,0,133172,1,1,1,1,1,0,0,1,0
25,5,176,27,0,1,45349,3,0,1,1,1,0,0,1,0
29,5,169,17,1,1,115446,5,1,1,0,0,1,0,1,1
25,2,178,35,1,1,37852,5,1,0,1,1,1,0,1,0
22,5,176,14,1,0,112341,1,0,0,1,0,1,0,0,0
27,5,162,24,0,0,142252,2,1,0,0,1,0,0,0,1
24,3,167,22,0,1,137904,3,1,1,1,0,0,1,1,1
29,5,174,22,1,1,122911,4,1,0,1,1,0,1,1,1
29,2,163,33,1,1,75362,2,0,1,0,1,1,1,1,0
22,2,170,21,0,1,144861,4,1,1,0,1,0,0,1,1
25,5,184,18,1,0,121913,2,0,0,1,1,1,1,0,0
24,5,176,22,0,0,57704,3,1,0,0,0,0,1,1,0
22,1,160,22,1,1,113413,1,0,0,1,0,0,0,1,0
23,0,163,23,1,0,64243,2,1,0,1,1,1,0,1,0
24,0,181,13,0,0,65096,0,1,0,0,1,1,0,0,0
26,4,185,23,0,1,34930,0,1,0,0,0,0,1,1,0
27,5,178,13,0,0,118582,1,1,1,0,1,1,1,0,0
30,3,163,29,0,0,128714,0,0,0,0,0,0,1,0,0
22,4,163,26,0,1,103622,4,0,0,0,1,1,0,0,1
30,2,162,18,1,0,61904,5,0,1,1,0,1,0,1,0
22,1,180,26,1,0,65260,4,0,0,1,0,0,1,1,0
27,0,160,17,0,0,57347,1,0,1,0,1,1,0,0,0
28,2,161,11,1,0,119990,2,0,1,0,0,1,0,1,0
24,5,169,10,1,0,31225,1,1,1,1,0,0,0,1,0
23,3,160,12,1,0,39687,1,1,1,1,1,0,1,0,0
23,2,178,20,1,0,110346,0,1,1,1,0,1,1,0,0
29,4,179,35,1,0,90355,4,1,0,1,1,1,1,1,0
30,2,171,17,0,1,43395,5,1,0,0,1,1,1,1,1
28,1,185,19,1,1,68880,0,1,0,0,0,0,1,0,1
22,3,187,27,0,1,40071,2,1,0,1,0,1,1,0,0
24,1,160,30,0,1,139511,4,0,0,1,0,1,0,1,1
24,3,162,29,0,1,104282,5,0,0,0,1,0,1,0,1
30,5,162,14,1,1,141959,3,0,0,0,0,0,1,0,1
22,5,183,13,1,0,67991,3,1,0,0,0,1,0,1,0
26,1,180,34,1,0,102495,1,1,0,1,0,1,1,1,0
27,2,165,30,0,1,107411,3,1,0,0,1,1,0,0,1
28,0,189,32,0,1,125122,2,0,0,0,1,0,0,0,0
29,5,172,10,1,1,98015,3,1,1,0,0,0,0,1,1
30,2,172,16,1,1,70578,1,1,0,0,1,1,1,1,1
29,5,184,13,1,1,92160,4,0,1,1,0,1,0,0,0
25,3,181,33,0,0,31290,2,0,1,0,1,1,0,1,0
30,5,173,20,0,0,125454,3,1,0,0,0,0,1,1,0
26,5,160,31,1,0,36662,0,0,1,1,0,1,0,0,0
23,1,184,28,1,0,124040,3,0,0,1,0,1,1,0,0
23,2,180,13,1,1,138784,3,0,0,0,1,1,0,1,1
24,3,171,32,0,0,122730,4,0,0,1,1,1,1,0,0
28,0,164,17,0,0,38766,1,1,1,0,0,1,1,1,0
26,1,178,34,0,0,134410,1,0,0,0,1,0,1,0,0
22,2,188,20,1,0,31137,3,0,0,0,1,0,1,0,0
28,4,175,32,0,0,50853,4,1,0,1,0,0,0,0,0
22,5,174,33,1,1,144246,2,0,1,0,1,0,0,1,1
28,2,189,10,0,0,135020,2,1,1,1,0,0,1,1,0
22,1,186,20,1,1,47469,0,0,0,1,1,1,0,0,0
30,3,178,21,1,0,128153,1,0,0,0,1,1,1,1,0
27,0,161,32,0,1,38911,0,1,0,0,0,0,1,1,0
25,2,173,13,1,0,140761,4,1,1,0,0,1,1,0,1
23,3,164,18,0,0,71137,1,0,0,1,0,1,1,1,0
22,1,175,11,0,0,61321,2,1,1,0,0,0,0,1,0
29,5,172,24,1,0,78496,0,0,0,0,0,0,1,1,0
25,1,178,11,1,1,99295,0,1,1,0,1,0,0,0,1
29,5,185,19,1,1,66870,1,1,0,0,0,0,1,1,1
22,0,163,28,1,1,72954,3,0,0,0,1,0,0,1,0
24,2,167,31,0,1,45009,4,0,0,0,0,1,1,0,0
26,2,177,29,0,1,44769,4,1,0,1,0,1,1,1,0
25,3,169,23,1,0,84580,0,1,1,0,0,0,1,1,0
27,0,189,13,0,1,98514,3,0,1,1,0,0,0,1,0
30,5,168,14,1,0,126952,2,0,1,1,0,0,0,1,0
27,3,178,17,0,0,146735,4,1,0,1,0,1,0,1,0
29,2,187,10,1,0,100379,5,0,0,1,0,0,1,0,0
24,2,170,24,0,1,86568,4,1,0,1,1,1,0,1,0
28,4,165,25,1,1,36983,5,0,1,1,0,0,1,1,0
26,1,165,21,0,0,102631,0,0,1,1,1,1,0,1,0
25,0,186,28,0,0,90012,4,0,0,0,0,0,0,0,0
25,0,172,25,1,0,83011,1,0,1,0,0,0,1,1,0
23,4,184,15,1,1,48644,0,0,0,0,1,1,0,0,0
24,5,176,33,1,1,79678,1,0,1,0,1,0,1,0,0
23,5,173,17,1,0,129281,1,1,1,0,0,1,0,1,0
25,5,167,11,0,1,82805,2,1,1,0,1,0,1,0,1
22,1,162,12,1,0,28390,1,1,0,1,1,0,1,1,0
30,4,173,31,1,0,105944,4,1,0,0,0,0,1,0,1
22,0,172,11,1,0,46230,3,0,0,1,1,1,0,0,0
28,4,182,33,0,0,59172,4,1,1,0,1,0,0,0,0
23,5,181,31,0,0,104384,2,0,1,0,0,1,1,1,0
25,2,169,11,1,0,134221,4,0,0,1,1,1,0,0,0
27,4,181,9,0,0,31025,1,1,1,1,1,1,1,1,0
26,3,169,32,0,0,85390,2,1,0,1,0,1,1,0,0
23,3,171,34,0,0,65088,3,0,1,0,0,1,1,0,0
30,5,179,21,1,0,50021,4,0,1,1,0,0,1,0,0
24,5,189,12,1,0,52287,5,1,1,1,1,1,0,0,0
28,1,167,9,1,0,89966,3,0,1,0,1,0,1,0,0
24,0,178,24,1,1,115072,2,1,1,1,1,1,1,1,0
26,3,182,21,0,0,45959,5,1,1,1,0,1,0,1,0
29,1,182,34,1,1,141167,1,1,1,1,1,0,1,1,1
24,4,175,30,1,1,84348,2,1,1,0,1,0,0,0,1
27,5,184,23,1,1,142059,2,1,0,0,1,1,0,1,1
27,3,167,24,1,1,91608,2,1,0,1,1,0,0,0,0
27,2,160,34,0,1,41389,3,1,0,0,0,0,1,0,1
28,0,162,34,1,0,30885,2,0,1,0,1,0,0,1,0
30,0,178,26,1,1,149585,1,1,1,1,1,1,0,0,1
27,4,162,13,0,1,119349,2,1,0,0,1,1,0,0,1
30,4,161,21,0,0,56348,5,0,0,0,0,1,1,1,0
25,2,185,15,0,1,147559,5,1,1,1,0,0,1,0,1
22,5,176,34,0,0,82150,1,0,0,1,0,1,0,1,0
22,4,169,13,1,0,138026,4,0,1,1,0,0,0,1,0
25,2,166,32,0,0,102528,1,0,1,1,0,0,1,0,0
28,4,185,23,0,0,70237,4,1,1,1,1,1,1,1,0
22,2,185,29,0,1,78704,3,1,0,1,0,0,1,0,0
23,2,169,29,1,1,146449,4,1,1,1,0,0,1,1,1
28,1,162,12,0,1,101259,3,1,0,0,1,0,1,0,1
28,2,171,31,0,1,146764,1,0,0,1,0,0,0,1,0
30,2,163,9,0,1,117667,1,0,0,1,0,1,0,0,0
24,3,189,17,1,1,85862,4,0,1,0,0,1,0,0,0
22,3,184,9,1,0,71811,3,1,0,0,1,1,0,0,0
30,1,187,29,0,1,95893,1,1,1,1,0,0,1,1,0
28,2,164,26,0,1,40897,4,1,1,1,0,0,1,0,0
22,1,165,11,0,1,92149,5,0,1,1,0,1,1,0,0
22,2,180,12,1,1,97342,1,0,0,1,1,1,0,1,0
26,0,183,35,0,1,132272,5,1,0,1,1,1,1,0,1
22,4,171,10,0,1,127183,1,0,0,0,0,0,0,1,0
29,0,181,31,0,1,94409,4,1,0,1,1,1,0,1,0
30,1,178,17,0,1,134159,0,0,0,1,0,0,1,1,0
29,4,168,29,0,1,78711,2,1,1,1,0,0,0,1,0
29,4,190,17,1,0,114899,5,1,0,1,0,0,1,1,0
23,0,162,22,1,0,87420,3,0,0,0,0,0,0,0,0
24,5,160,33,0,0,114499,5,0,1,0,0,0,0,1,0
24,5,170,15,0,1,98856,4,1,1,1,1,1,0,1,0
24,4,190,14,1,0,112182,1,0,0,1,0,1,0,0,0
26,4,182,12,1,0,76587,3,1,0,1,0,0,1,0,0
29,4,187,15,0,0,67231,5,0,1,1,1,1,0,0,0
28,4,172,15,1,1,99045,2,0,1,1,0,1,0,1,0
22,0,168,15,0,1,46503,4,0,1,0,0,1,1,0,0
30,4,180,16,0,1,91108,1,0,1,0,1,0,1,0,0
25,2,174,18,0,0,82490,3,0,0,1,0,1,1,0,0
30,5,160,17,0,1,51023,4,0,1,1,0,0,1,1,0
25,1,166,35,1,0,57941,3,0,1,1,0,1,1,0,0
30,5,179,20,0,1,87198,0,0,0,1,0,1,1,1,0
28,3,173,28,1,1,113839,3,0,0,0,1,0,1,0,1
24,0,190,16,1,0,69241,5,1,1,0,1,0,1,0,0
30,2,185,21,0,1,118544,3,1,1,1,1,1,0,1,1
29,3,165,26,0,1,122027,2,0,0,0,0,1,1,0,0
25,3,174,8,0,0,78851,5,0,1,1,0,0,0,0,0
25,5,168,21,0,0,116864,5,1,1,1,0,1,1,0,0
30,3,188,28,1,1,103665,2,1,0,1,1,1,0,0,0
26,4,171,14,0,1,74755,5,0,1,0,1,1,1,0,1
25,4,181,8,1,0,40993,4,1,0,1,0,1,1,1,0
22,3,170,27,0,1,130555,4,1,1,0,1,0,1,0,1
27,3,186,22,1,1,99188,5,1,1,0,0,1,0,1,1
25,2,174,18,1,1,133778,4,0,0,0,1,1,0,0,1
27,3,174,30,1,0,78264,1,1,0,1,1,0,0,0,0
29,4,163,29,1,0,42300,2,0,1,1,0,1,0,1,0
26,3,178,14,1,1,48780,1,0,0,1,1,1,0,0,0
30,1,184,29,0,0,122983,0,1,0,1,1,1,1,0,0
25,2,168,10,1,1,59265,4,1,1,0,1,0,0,0,1
27,1,168,11,0,1,131810,0,0,1,0,0,0,1,1,1
30,4,168,29,1,0,141186,0,0,0,1,0,0,1,0,0
23,1,161,27,1,0,101018,4,1,0,0,1,0,0,0,1
22,2,188,31,0,0,26345,3,0,1,0,0,0,0,0,0
28,1,178,32,0,0,145942,1,1,0,1,0,1,1,1,0
23,5,174,12,0,1,115203,5,1,1,0,1,1,1,1,1
27,4,180,18,1,0,81824,5,0,1,1,0,0,0,0,0
25,5,185,34,1,1,147119,4,1,0,1,0,0,1,0,1
30,0,189,9,0,1,33484,2,0,0,1,0,1,1,1,0
30,0,174,30,1,0,61277,3,0,1,1,0,1,0,0,0
25,2,161,9,0,0,139553,1,1,1,1,1,0,1,0,0
23,3,186,21,1,1,120955,1,0,0,1,0,0,0,0,0
24,4,170,14,0,0,126823,2,1,0,1,1,0,0,1,0
29,4,170,16,0,0,114566,3,1,1,1,1,0,0,0,0
26,0,177,21,1,0,71668,2,0,1,0,1,1,0,1,0
23,2,180,30,0,1,86218,5,0,0,0,1,0,0,0,1
24,3,176,34,1,0,132120,2,0,1,0,1,1,1,1,0
30,3,167,24,1,0,119924,0,1,1,0,1,1,0,1,0
27,1,173,28,1,1,74158,2,0,1,0,1,1,0,1,0
29,3,188,15,1,1,74278,3,0,0,0,1,1,1,0,0
23,1,173,32,0,0,102699,2,0,0,0,0,1,1,1,0
30,3,167,19,1,1,109280,0,1,0,1,0,1,1,1,0
28,5,169,28,0,1,103646,5,1,0,0,0,0,1,1,1
23,5,169,27,1,1,51166,1,0,1,1,1,1,1,0,0
28,3,165,30,1,1,82998,5,0,0,1,1,0,0,0,0
30,1,162,22,0,0,90657,4,0,0,0,0,1,0,1,0
22,3,175,18,1,0,123044,2,1,1,1,0,1,0,0,0
25,4,163,20,1,0,41437,1,1,1,0,1,1,0,0,0
28,1,172,25,1,0,37872,5,0,0,0,1,0,1,0,0
23,3,179,34,0,0,145235,5,1,1,1,1,0,1,1,1
26,1,168,32,0,1,34621,2,0,1,0,0,0,1,0,0
28,0,165,24,1,1,94064,1,1,0,0,0,0,0,1,1
24,5,173,20,1,0,130216,2,1,1,1,1,0,1,0,0
24,4,183,20,0,0,149430,2,1,0,1,1,0,0,0,0
25,0,169,9,0,1,30613,1,1,1,1,0,1,0,0,0
27,0,168,28,1,0,69714,0,1,1,0,0,0,0,0,0
24,5,166,21,0,0,149609,2,1,0,1,0,0,1,1,0
30,4,175,28,1,0,68497,3,0,1,0,0,1,0,1,0
29,5,175,24,0,0,107527,2,1,0,0,0,0,1,0,0
22,5,189,10,0,0,53603,5,1,1,0,0,1,1,0,0
30,3,175,27,1,1,146512,1,1,1,0,1,0,1,0,1
22,0,179,18,1,1,149414,4,0,0,0,0,0,1,1,1
26,1,165,33,1,0,123860,1,0,1,1,1,0,0,1,0
22,0,186,10,0,1,48431,3,0,0,1,0,1,0,1,0
22,3,187,20,0,0,53349,5,1,1,1,1,1,1,0,0
22,4,176,12,1,1,32728,0,0,1,1,1,0,0,0,0
26,1,182,35,1,0,95071,1,1,1,0,0,0,0,0,0
24,0,160,34,1,1,80015,1,1,1,1,1,1,0,0,0
27,0,161,25,0,0,146038,5,1,1,0,0,1,0,1,1
30,1,167,27,0,0,134625,4,0,0,0,1,1,0,1,0
23,5,182,18,0,1,30407,5,1,1,1,0,0,1,1,0
28,3,176,12,1,1,53062,2,1,1,1,1,0,1,1,0
27,4,162,27,1,1,29335,0,0,1,0,1,0,1,1,0
27,2,172,25,0,1,55382,4,1,0,0,1,1,0,1,1
25,1,175,16,0,1,133306,0,1,0,1,0,0,1,0,1
30,1,170,18,0,0,34432,0,0,1,0,1,0,1,0,0
28,2,183,34,1,1,29919,1,1,1,1,0,1,1,0,0
23,3,189,9,0,1,98957,0,0,1,1,1,1,1,1,0
22,5,176,20,0,1,147110,1,1,0,1,1,1,1,1,1
22,4,190,19,1,0,30395,1,1,0,0,0,0,1,1,0
29,5,172,16,1,0,114721,1,0,1,1,1,1,1,1,0
26,0,164,22,1,0,97169,2,1,0,1,1,1,1,1,0
25,2,173,14,0,0,59595,0,1,0,0,0,1,0,1,0
23,4,164,24,1,0,88964,4,1,1,0,1,0,0,0,0
27,2,161,11,0,1,59012,1,1,0,0,0,0,1,0,0
30,0,161,13,0,1,51014,4,0,1,0,1,0,1,1,0
30,5,175,27,0,0,62679,1,1,0,0,1,1,0,1,0
24,5,170,32,1,1,143327,0,0,1,1,1,0,0,0,0
30,1,183,35,1,1,117875,1,1,0,0,1,1,1,1,1
22,3,183,29,1,0,101202,4,1,1,0,1,0,1,0,1
24,3,176,24,0,1,67891,1,0,0,1,1,0,1,0,0
30,4,183,33,0,0,55229,4,0,0,0,0,1,0,0,0
27,3,181,12,0,0,76368,2,0,0,0,1,1,0,0,0
27,0,187,27,0,1,55695,2,0,1,1,0,0,0,0,0
26,3,172,16,1,0,149962,2,0,0,1,0,1,1,0,0
28,2,186,22,0,0,59654,0,1,1,0,1,0,0,1,0
26,4,190,9,1,0,62209,1,0,1,1,0,0,0,0,0
25,0,162,30,0,1,50062,0,1,0,1,0,0,1,0,0
27,0,165,19,0,1,107505,5,0,1,1,1,0,1,0,0
23,4,166,21,1,1,147672,0,1,0,1,0,1,0,1,1
27,1,171,24,1,1,85244,0,0,0,1,0,0,1,0,0
30,5,162,32,1,1,91247,4,1,1,0,1,0,1,0,1
22,0,175,22,0,0,45531,0,0,1,0,0,1,1,0,0
28,1,162,10,0,1,65283,1,0,1,0,1,1,0,0,0
26,5,186,21,0,0,60936,4,0,1,0,0,1,0,0,0
29,0,167,23,0,1,73231,4,0,0,0,1,1,1,1,0
27,2,184,33,0,1,132526,0,1,1,0,0,0,0,0,1
27,4,179,13,1,0,35459,1,1,0,1,1,1,0,1,0
27,3,163,23,1,0,51839,4,1,1,0,0,1,1,1,0
26,0,189,30,1,0,115041,2,0,1,1,1,1,1,0,0
30,2,164,15,0,1,63310,3,0,0,0,1,1,0,0,0
25,2,180,27,1,0,73361,0,0,1,1,0,0,0,0,0
23,1,179,20,1,1,109753,5,1,1,0,0,1,0,0,1
29,5,162,25,1,0,40745,4,0,1,1,1,1,1,0,0
25,5,173,18,0,0,60253,0,0,0,1,1,1,0,0,0
24,4,162,34,1,0,26915,2,0,0,1,1,1,0,0,0
22,0,184,23,1,0,61159,5,1,0,1,0,0,1,1,0
29,4,161,15,1,0,42848,5,0,0,1,0,1,0,0,0
24,4,189,12,0,1,49921,3,1,1,1,0,1,0,1,0
29,3,166,8,0,1,128295,4,0,0,1,0,1,0,0,0
27,2,183,10,1,0,103049,5,1,0,0,1,1,1,1,1
30,2,176,11,0,0,111553,1,0,1,0,0,0,0,0,0
23,4,178,18,0,1,137686,0,1,1,0,1,0,1,1,1
25,0,164,11,0,0,63661,1,1,1,0,0,0,1,1,0
30,4,164,15,1,0,60495,0,1,1,1,0,1,1,1,0
27,0,179,23,0,0,126136,2,1,0,0,1,0,1,0,0
22,4,181,11,1,0,85179,1,0,0,0,1,0,1,1,0
30,2,183,18,1,0,139867,1,1,1,0,0,1,0,1,1
22,4,183,19,1,0,126281,3,1,0,0,1,1,0,0,0
22,3,163,28,1,1,41928,2,1,0,0,1,0,1,1,0
24,2,163,31,1,1,87486,1,0,0,1,0,1,1,0,0
26,1,183,27,1,1,32192,3,1,1,0,0,0,0,0,1
30,0,174,9,1,0,96723,5,1,1,1,1,1,0,0,0
25,4,178,33,1,0,100926,3,0,0,0,0,1,0,1,0
24,5,165,32,0,0,115571,1,0,0,1,0,0,1,1,0
29,1,186,21,1,1,115353,1,0,1,0,0,1,0,1,0
26,0,167,21,1,0,44410,0,0,0,1,0,1,1,0,0
30,5,176,16,1,0,42823,0,1,1,1,1,0,1,1,0
27,2,175,20,1,0,75680,0,1,0,0,1,1,0,1,0
